datetime,r9,u3,u4,u5,u6
2018-07-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-31,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-31,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-29,35.014462809917354,21.30785123966942,498.95661157024796,8.133264462809917,523.845041322314
2018-10-30,34.22964509394572,20.51983298538622,517.2609603340293,37.742519137091165,506.03897007654837
2018-10-31,39.7359943977591,21.224789915966387,651.3410364145658,8.718487394957982,424.14145658263305
2018-11-01,42.3983286908078,21.3433147632312,670.775069637883,18.785515320334262,477.36211699164346
2018-11-02,44.52048354600403,21.976494291470786,579.3149764942915,11.482874412357287,472.7011417058429
2018-11-03,44.87263339070568,22.14744693057946,647.0602409638554,19.309810671256454,557.0378657487091
2018-11-04,45.46527777777778,22.52777777777778,696.3576388888889,27.722916666666666,544.7277777777778
2018-11-05,50.57470465601112,22.42946490618485,589.3530229325921,21.560806115357888,470.3043780403058
2018-11-06,60.55038220986796,21.60111188325226,594.2334954829743,29.361362056984017,543.1987491313412
2018-11-07,59.22986111111111,21.670833333333334,678.5381944444445,7.31875,366.4555555555556
2018-11-08,62.767361111111114,21.51527777777778,645.5784722222222,7.145833333333333,488.1798611111111
2018-11-09,50.75347222222222,21.23402777777778,601.7125,11.20625,441.0201388888889
2018-11-10,50.31944444444444,22.083333333333332,843.9541666666667,15.949305555555556,564.6145833333334
2018-11-11,49.70902777777778,21.584027777777777,780.4895833333334,16.80763888888889,664.5541666666667
2018-11-12,39.675694444444446,20.275,516.4347222222223,14.729166666666666,445.6152777777778
2018-11-13,42.290277777777774,21.259027777777778,582.0236111111111,9.009722222222223,384.3625
2018-11-14,45.95,21.60972222222222,608.3097222222223,7.975,456.5423611111111
2018-11-15,41.64141765114663,21.692147324530925,556.8380820013898,9.400277970813065,468.9638637943016
2018-11-16,40.62083333333333,20.79861111111111,533.8944444444444,9.899305555555555,466.7583333333333
2018-11-17,36.766666666666666,20.415277777777778,511.6465277777778,7.672916666666667,544.7097222222222
2018-11-18,40.468957871396896,20.605321507760532,642.7860310421286,55.93680709534368,675.0310421286031
2018-11-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-11-20,42.43781094527363,20.271144278606965,695.3308457711443,13.93407960199005,474.12189054726366
2018-11-21,39.14662960389159,19.76025017373176,624.3280055594163,7.733148019457957,429.7991660875608
2018-11-22,36.03541666666667,21.02638888888889,615.3180555555556,12.307638888888889,429.9784722222222
2018-11-23,28.26388888888889,20.6875,658.7965277777778,7.08125,474.3798611111111
2018-11-24,39.18105849582173,20.79108635097493,626.4045961002786,15.045264623955433,566.4401114206128
2018-11-25,42.26893676164003,21.451702571230022,537.9596942321057,11.578179291174427,556.0312717164697
2018-11-26,43.421527777777776,21.44097222222222,600.0354166666667,10.970833333333333,447.5423611111111
2018-11-27,44.18888888888889,21.209722222222222,577.7458333333333,40.579166666666666,477.44375
2018-11-28,39.31944444444444,21.55625,629.9854166666667,20.40625,476.1770833333333
2018-11-29,40.99375,20.825,698.0826388888889,10.031944444444445,444.9770833333333
2018-11-30,33.893055555555556,21.025694444444444,619.9868055555555,8.7,395.2993055555556
2018-12-01,34.825,21.884722222222223,804.0548611111111,9.415277777777778,539.6708333333333
2018-12-02,42.44305555555555,21.80763888888889,521.9138888888889,21.086111111111112,494.9013888888889
2018-12-03,52.96666666666667,22.365277777777777,509.6777777777778,8.661805555555556,462.7625
2018-12-04,43.73574408901252,21.465924895688456,622.0806675938804,8.767732962447845,488.9645340751043
2018-12-05,39.73106323835997,21.11049339819319,524.7199444058374,7.0236275191104935,483.5350938151494
2018-12-06,38.442280945758,21.43949930458971,619.0514603616134,25.045897079276774,467.3191933240612
2018-12-07,25.81097984711605,20.22098679638638,527.0006949270327,7.0264072272411395,392.9763724808895
2018-12-08,23.940931202223766,21.373870743571924,694.7894371091036,9.658095899930506,547.4586518415566
2018-12-09,30.063933287004865,21.914523974982625,549.6490618485059,30.71299513551077,581.8895066018068
2018-12-10,30.72967338429465,21.71369006254343,582.6101459346769,8.431549687282835,450.5198054204308
2018-12-11,30.950694444444444,21.459722222222222,727.5263888888888,9.325,496.1354166666667
2018-12-12,31.156944444444445,21.613888888888887,591.6618055555556,8.190972222222221,627.4534722222222
2018-12-13,30.40625,21.327083333333334,491.975,7.696527777777778,467.98333333333335
2018-12-14,28.385416666666668,21.49375,583.2354166666667,7.68125,441.4902777777778
2018-12-15,39.65299026425591,21.67037552155772,833.7955493741307,10.584840055632823,578.384561891516
2018-12-16,43.31736111111111,21.728472222222223,580.2701388888889,11.98611111111111,595.8263888888889
2018-12-17,35.74079221681723,21.764419735927728,556.266851980542,37.09312022237665,464.3252258512856
2018-12-18,38.13472222222222,21.886805555555554,636.3243055555556,8.063888888888888,423.0097222222222
2018-12-19,37.104050279329606,22.129888268156424,596.5279329608938,21.506983240223462,428.4217877094972
2018-12-20,35.24444444444445,21.955555555555556,694.0180555555555,9.321527777777778,489.78541666666666
2018-12-21,33.16608756080611,21.65045170257123,580.9360667129952,15.063933287004865,364.9068797776234
2018-12-22,36.59986082115518,22.633263743910927,742.009046624913,14.46276965901183,579.8503827418233
2018-12-23,34.75833333333333,22.170833333333334,561.1069444444445,9.85138888888889,633.0138888888889
2018-12-24,30.10763888888889,21.341666666666665,544.4145833333333,8.290972222222223,433.41875
2018-12-25,37.78333333333333,21.84861111111111,694.9479166666666,11.61111111111111,616.6201388888888
2018-12-26,29.329395413481585,21.221681723419042,514.9951355107713,18.439193884642112,536.0396108408617
2018-12-27,25.740277777777777,19.884722222222223,543.1479166666667,7.46875,517.4277777777778
2018-12-28,24.222996515679444,18.026480836236935,440.5233449477352,8.066898954703833,282.4836236933798
2018-12-29,20.003138075313807,16.165271966527197,400.0407949790795,7.382845188284519,203.0847280334728
2018-12-30,19.76997915218902,15.263377345378736,404.38220986796387,8.073662265462126,211.93745656706045
2018-12-31,26.74861111111111,18.65486111111111,674.5590277777778,8.506944444444445,470.0756944444444
